Source,Destination,Distance
167,180,220
167,181,544
167,182,1009
167,183,208
167,184,518
167,185,401
167,186,818
167,187,905
167,188,736
167,189,206
167,190,917
167,191,816
167,192,178
167,193,518
167,194,485
167,195,832
167,196,370
167,197,392
167,198,628
167,199,647
167,200,723
168,1,714
168,2,217
168,3,430
168,4,630
168,5,570
168,6,195
168,7,178
168,8,595
168,9,321
168,10,557
168,11,695
168,12,637
168,13,84
168,14,695
168,15,704
168,16,655
168,17,166
168,18,819
168,19,550
168,20,351
168,21,315
168,22,620
168,23,771
168,24,885
168,25,91
168,26,649
168,27,508
168,28,585
168,29,301
168,30,814
168,31,755
168,32,261
168,33,590
168,34,485
168,35,235
168,36,658
168,37,332
168,38,506
168,39,748
168,40,1117
168,41,119
168,42,376
168,43,450
168,44,424
168,45,925
168,46,255
168,47,493
168,48,818
168,49,336
168,50,435
168,51,806
168,52,197
168,53,588
168,54,583
168,55,920
168,56,877
168,57,584
168,58,301
168,59,449
168,60,806
168,61,384
168,62,816
168,63,872
168,64,206
168,65,553
168,66,361
168,67,607
168,68,421
168,69,391
168,70,607
168,71,354
168,72,188
168,73,223
168,74,84
168,75,678
168,76,117
168,77,630
168,78,495
168,79,151
168,80,500
168,81,903
168,82,399
168,83,124
168,84,348
168,85,437
168,86,607
168,87,704
168,88,619
168,89,58
168,90,672
168,91,612
168,92,302
168,93,671
168,94,514
168,95,612
168,96,326
168,97,747
168,98,983
168,99,737
168,100,769
168,101,803
168,102,225
168,103,459
168,104,601
168,105,230
168,106,755
168,107,921
168,108,230
168,109,438
168,110,883
168,111,446
168,112,530
168,113,67
168,114,390
168,115,553
168,116,787
168,117,807
168,118,796
168,119,136
168,120,55
168,121,466
168,122,798
168,123,699
168,124,117
168,125,762
168,126,493
168,127,184
168,128,243
168,129,284
168,130,782
168,131,750
168,132,605
168,133,473
168,134,839
168,135,400
168,136,701
168,137,778
168,138,814
168,139,161
168,140,34
168,141,860
168,142,806
168,143,482
168,144,138
168,145,359
168,146,675
168,147,203
168,148,732
168,149,736
168,150,933
168,151,834
168,152,976
168,153,267
168,154,348
168,155,636
168,156,835
168,157,227
168,158,768
168,159,545
168,160,706
168,161,1129
168,162,282
168,163,353
168,164,415
168,165,1075
168,166,726
168,167,860
168,168,0
168,169,707
168,170,863
168,171,1031
168,172,928
168,173,422
168,174,392
168,175,770
168,176,241
168,177,708
168,178,239
168,179,237
168,180,696
168,181,472
168,182,192
168,183,956
168,184,399
168,185,677
168,186,271
168,187,186
168,188,164
168,189,969
168,190,82
168,191,304
168,192,747
168,193,802
168,194,435
168,195,33
168,196,496
168,197,592
168,198,377
168,199,224
168,200,443
169,1,456
169,2,896
169,3,783
169,4,781
169,5,521
169,6,827
169,7,554
169,8,616
169,9,618
169,10,154
169,11,963
169,12,295
169,13,716
169,14,429
169,15,88
169,16,257
169,17,871
169,18,529
169,19,313
169,20,357
169,21,412
169,22,120
169,23,434
169,24,724
169,25,720
169,26,592
169,27,918
169,28,131
169,29,534
169,30,884
169,31,574
169,32,737
169,33,526
169,34,926
169,35,862
169,36,75
169,37,457
169,38,259
169,39,217
169,40,700
169,41,607
169,42,434
169,43,443
169,44,317
169,45,579
169,46,532
169,47,408
169,48,342
169,49,838
169,50,436
169,51,696
169,52,651
169,53,564
169,54,941
169,55,647
169,56,437
169,57,570
169,58,599
169,59,811
169,60,204
169,61,877
169,62,538
169,63,227
169,64,771
169,65,365
169,66,375
169,67,934
169,68,627
169,69,590
169,70,805
169,71,370
169,72,599
169,73,484
169,74,705
169,75,1031
169,76,777
169,77,923
169,78,826
169,79,580
169,80,918
169,81,309
169,82,602
169,83,812
169,84,489
169,85,327
169,86,170
169,87,215
169,88,105
169,89,723
169,90,642
169,91,117
169,92,437
169,93,838
169,94,931
169,95,95
169,96,382
169,97,41
169,98,513
169,99,871
169,100,656
169,101,1094
169,102,658
169,103,720
169,104,598
169,105,639
169,106,332
169,107,467
169,108,572
169,109,311
169,110,483
169,111,309
169,112,453
169,113,723
169,114,323
169,115,178
169,116,874
169,117,688
169,118,250
169,119,679
169,120,739
169,121,252
169,122,895
169,123,25
169,124,819
169,125,234
169,126,246
169,127,630
169,128,528
169,129,440
169,130,157
169,131,189
169,132,148
169,133,918
169,134,156
169,135,308
169,136,176
169,137,955
169,138,395
169,139,569
169,140,731
169,141,215
169,142,521
169,143,375
169,144,805
169,145,867
169,146,292
169,147,777
169,148,453
169,149,860
169,150,734
169,151,493
169,152,476
169,153,866
169,154,360
169,155,534
169,156,660
169,157,671
169,158,865
169,159,345
169,160,16
169,161,681
169,162,645
169,163,475
169,164,295
169,165,641
169,166,471
169,167,516
169,168,707
169,169,0
169,170,729
169,171,612
169,172,350
169,173,678
169,174,388
169,175,114
169,176,635
169,177,674
169,178,586
169,179,636
169,180,569
169,181,237
169,182,765
169,183,437
169,184,333
169,185,733
169,186,510
169,187,639
169,188,544
169,189,455
169,190,788
169,191,853
169,192,342
169,193,901
169,194,308
169,195,696
169,196,382
169,197,658
169,198,730
169,199,504
169,200,330
170,1,274
170,2,1069
170,3,529
170,4,320
170,5,308
170,6,1058
170,7,710
170,8,269
170,9,545
170,10,734
170,11,466
170,12,968
170,13,935
170,14,301
170,15,811
170,16,474
170,17,942
170,18,216
170,19,467
170,20,709
170,21,809
170,22,784
170,23,303
170,24,32
170,25,796
170,26,217
170,27,598
170,28,746
170,29,954
170,30,245
170,31,157
170,32,657
170,33,289
170,34,632
170,35,814
170,36,662
170,37,572
170,38,564
170,39,527
170,40,384
170,41,859
170,42,537
170,43,452
170,44,815
170,45,248
170,46,911
170,47,434
170,48,432
170,49,679
170,50,471
170,51,57
170,52,976
170,53,279
170,54,550
170,55,160
170,56,371
170,57,282
170,58,563
170,59,537
170,60,932
170,61,675
170,62,204
170,63,634
170,64,736
170,65,419
170,66,618
170,67,516
170,68,449
170,69,472
170,70,367
170,71,644
170,72,922
170,73,763
170,74,792
170,75,578
170,76,828
170,77,478
170,78,506
170,79,730
170,80,607
170,81,561
170,82,466
170,83,981
170,84,948
170,85,847
170,86,580
170,87,515
170,88,655
170,89,917
170,90,192
170,91,771
170,92,836
170,93,334
170,94,608
170,95,711
170,96,706
170,97,751
170,98,402
170,99,304
170,100,97
170,101,551
170,102,647
170,103,453
170,104,262
170,105,991
170,106,409
170,107,381
170,108,932
170,109,827
170,110,320
170,111,576
170,112,374
170,113,924
170,114,755
170,115,780
170,116,257
170,117,57
170,118,978
170,119,736
170,120,918
170,121,644
170,122,274
170,123,749
170,124,906
170,125,959
170,126,600
170,127,949
170,128,639
170,129,811
170,130,884
170,131,915
170,132,608
170,133,634
170,134,693
170,135,690
170,136,891
170,137,373
170,138,368
170,139,724
170,140,859
170,141,633
170,142,219
170,143,468
170,144,843
170,145,688
170,146,984
170,147,744
170,148,276
170,149,291
170,150,86
170,151,267
170,152,442
170,153,783
170,154,733
170,155,248
170,156,70
170,157,651
170,158,265
170,159,442
170,160,744
170,161,426
170,162,590
170,163,537
170,164,736
170,165,385
170,166,258
170,167,259
170,168,863
170,169,729
170,170,0
170,171,351
170,172,540
170,173,466
170,174,877
170,175,840
170,176,997
170,177,160
170,178,953
170,179,630
170,180,188
170,181,684
170,182,1040
170,183,464
170,184,618
170,185,227
170,186,902
170,187,958
170,188,779
170,189,459
170,190,901
170,191,728
170,192,395
170,193,278
170,194,595
170,195,832
170,196,450
170,197,281
170,198,541
170,199,687
170,200,859
171,1,319
171,2,1248
171,3,807
171,4,639
171,5,485
171,6,1214
171,7,856
171,8,516
171,9,754
171,10,690
171,11,807
171,12,901
171,13,1085
171,14,337
171,15,699
171,16,426
171,17,1150
171,18,224
171,19,500
171,20,766
171,21,867
171,22,710
171,23,261
171,24,322
171,25,988
171,26,446
171,27,905
171,28,689
171,29,1020
171,30,597
171,31,321
171,32,890
171,33,468
171,34,935
171,35,1054
171,36,573
171,37,701
171,38,580
171,39,400
171,40,92
171,41,987
171,42,657
171,43,582
171,44,828
171,45,121
171,46,991
171,47,539
171,48,274
171,49,943
171,50,596
171,51,375
171,52,1086
171,53,489
171,54,873
171,55,191
171,56,181
171,57,497
171,58,760
171,59,823
171,60,789
171,61,954
171,62,231
171,63,426
171,64,962
171,65,482
171,66,699
171,67,843
171,68,679
171,69,681
171,70,685
171,71,719
171,72,1028
171,73,865
171,74,979
171,75,917
171,76,1033
171,77,809
171,78,804
171,79,882
171,80,912
171,81,330
171,82,682
171,83,1155
171,84,996
171,85,854
171,86,532
171,87,420
171,88,587
171,89,1076
171,90,461
171,91,700
171,92,897
171,93,668
171,94,917
171,95,642
171,96,775
171,97,615
171,98,105
171,99,649
171,100,373
171,101,900
171,102,851
171,103,723
171,104,497
171,105,1091
171,106,312
171,107,146
171,108,1022
171,109,833
171,110,153
171,111,625
171,112,504
171,113,1081
171,114,787
171,115,737
171,116,607
171,117,365
171,118,846
171,119,927
171,120,1083
171,121,659
171,122,625
171,123,636
171,124,1105
171,125,838
171,126,613
171,127,1059
171,128,789
171,129,881
171,130,745
171,131,794
171,132,555
171,133,934
171,134,507
171,135,728
171,136,788
171,137,723
171,138,239
171,139,873
171,140,1038
171,141,432
171,142,235
171,143,553
171,144,1054
171,145,960
171,146,903
171,147,971
171,148,300
171,149,636
171,150,284
171,151,198
171,152,152
171,153,1032
171,154,787
171,155,425
171,156,305
171,157,859
171,158,614
171,159,494
171,160,628
171,161,99
171,162,801
171,163,679
171,164,759
171,165,45
171,166,308
171,167,173
171,168,1031
171,169,612
171,170,351
171,171,0
171,172,292
171,173,716
171,174,903
171,175,700
171,176,1093
171,177,454
171,178,1042
171,179,829
171,180,382
171,181,688
171,182,1176
171,183,191
171,184,678
171,185,543
171,186,975
171,187,1069
171,188,903
171,189,176
171,190,1090
171,191,986
171,192,312
171,193,629
171,194,643
171,195,1004
171,196,538
171,197,552
171,198,797
171,199,816
171,200,863
172,1,334
172,2,1140
172,3,833
172,4,733
172,5,496
172,6,1087
172,7,752
172,8,571
172,9,720
172,10,466
172,11,921
172,12,645
172,13,963
172,14,326
172,15,433
172,16,274
172,17,1073
172,18,328
172,19,385
172,20,604
172,21,692
172,22,464
172,23,265
172,24,522
172,25,909
172,26,513
172,27,956
172,28,455
172,29,837
172,30,762
172,31,424
172,32,860
172,33,488
172,34,977
172,35,1015
172,36,335
172,37,607
172,38,424
172,39,184
172,40,369
172,41,855
172,42,566
172,43,519
172,44,625
172,45,313
172,46,821
172,47,469
172,48,136
172,49,940
172,50,526
172,51,534
172,52,932
172,53,524
172,54,949
172,55,403
172,56,170
172,57,532
172,58,714
172,59,856
172,60,505
172,61,965
172,62,341
172,63,137
172,64,918
172,65,400
172,66,568
172,67,928
172,68,678
172,69,660
172,70,772
172,71,578
172,72,874
172,73,725
172,74,897
172,75,1017
172,76,962
172,77,903
172,78,852
172,79,780
172,80,960
172,81,42
172,82,667
172,83,1048
172,84,802
172,85,645
172,86,335
172,87,225
172,88,362
172,89,961
172,90,552
172,91,457
172,92,722
172,93,779
172,94,969
172,95,407
172,96,621
172,97,343
172,98,187
172,99,785
172,100,508
172,101,1037
172,102,798
172,103,751
172,104,548
172,105,928
172,106,198
172,107,169
172,108,858
172,109,626
172,110,222
172,111,483
172,112,469
172,113,963
172,114,603
172,115,507
172,116,763
172,117,523
172,118,564
172,119,854
172,120,972
172,121,483
172,122,783
172,123,375
172,124,1023
172,125,561
172,126,445
172,127,907
172,128,698
172,129,714
172,130,464
172,131,518
172,132,348
172,133,973
172,134,221
172,135,557
172,136,520
172,137,869
172,138,186
172,139,769
172,140,943
172,141,145
172,142,328
172,143,462
172,144,988
172,145,963
172,146,640
172,147,926
172,148,316
172,149,772
172,150,507
172,151,274
172,152,141
172,153,1004
172,154,619
172,155,464
172,156,473
172,157,810
172,158,762
172,159,399
172,160,365
172,161,341
172,162,762
172,163,601
172,164,572
172,165,309
172,166,338
172,167,281
172,168,928
172,169,350
172,170,540
172,171,292
172,172,0
172,173,726
172,174,702
172,175,421
172,176,927
172,177,567
172,178,876
172,179,774
172,180,459
172,181,498
172,182,1037
172,183,101
172,184,533
172,185,651
172,186,801
172,187,916
172,188,776
172,189,117
172,190,1000
172,191,972
172,192,213
172,193,789
172,194,496
172,195,907
172,196,455
172,197,616
172,198,801
172,199,704
172,200,652
173,1,414
173,2,612
173,3,109
173,4,209
173,5,237
173,6,615
173,7,313
173,8,206
173,9,112
173,10,584
173,11,322
173,12,783
173,13,503
173,14,410
173,15,726
173,16,481
173,17,478
173,18,492
173,19,379
173,20,432
173,21,499
173,22,658
173,23,487
173,24,493
173,25,343
173,26,275
173,27,242
173,28,610
173,29,605
173,30,393
173,31,399
173,32,191
173,33,252
173,34,256
173,35,350
173,36,604
173,37,256
173,38,420
173,39,588
173,40,787
173,41,455
173,42,257
173,43,236
173,44,563
173,45,596
173,46,553
173,47,278
173,48,592
173,49,227
173,50,242
173,51,410
173,52,577
173,53,227
173,54,266
173,55,561
173,56,609
173,57,219
173,58,141
173,59,135
173,60,857
173,61,242
173,62,485
173,63,735
173,64,270
173,65,340
173,66,348
173,67,265
173,68,52
173,69,90
173,70,194
173,71,370
173,72,534
173,73,408
173,74,343
173,75,362
173,76,367
173,77,266
173,78,149
173,79,321
173,80,243
173,81,718
173,82,77
173,83,529
173,84,623
173,85,594
173,86,513
173,87,547
173,88,573
173,89,480
173,90,278
173,91,644
173,92,515
173,93,256
173,94,255
173,95,604
173,96,412
173,97,717
173,98,702
173,99,319
173,100,381
173,101,452
173,102,197
173,103,49
173,104,222
173,105,601
173,106,528
173,107,648
173,108,559
173,109,580
173,110,592
173,111,379
173,112,259
173,113,488
173,114,497
173,115,614
173,116,366
173,117,414
173,118,878
173,119,287
173,120,476
173,121,455
173,122,378
173,123,685
173,124,445
173,125,847
173,126,439
173,127,552
173,128,256
173,129,485
173,130,815
173,131,815
173,132,531
173,133,250
173,134,744
173,135,448
173,136,772
173,137,374
173,138,557
173,139,320
173,140,410
173,141,726
173,142,481
173,143,305
173,144,379
173,145,245
173,146,814
173,147,278
173,148,435
173,149,317
173,150,545
173,151,528
173,152,715
173,153,322
173,154,452
173,155,292
173,156,456
173,157,196
173,158,347
173,159,352
173,160,686
173,161,813
173,162,141
173,163,221
173,164,496
173,165,760
173,166,419
173,167,547
173,168,422
173,169,678
173,170,466
173,171,716
173,172,726
173,173,0
173,174,593
173,175,783
173,176,609
173,177,306
173,178,577
173,179,187
173,180,336
173,181,492
173,182,612
173,183,711
173,184,379
173,185,258
173,186,553
173,187,560
173,188,393
173,189,717
173,190,445
173,191,271
173,192,513
173,193,383
173,194,387
173,195,390
173,196,302
173,197,185
173,198,81
173,199,318
173,200,606
174,1,634
174,2,539
174,3,665
174,4,776
174,5,580
174,6,460
174,7,314
174,8,656
174,9,488
174,10,240
174,11,915
174,12,245
174,13,369
174,14,606
174,15,351
174,16,476
174,17,556
174,18,740
174,19,422
174,20,173
174,21,96
174,22,274
174,23,658
174,24,887
174,25,444
174,26,675
174,27,788
174,28,258
174,29,147
174,30,937
174,31,728
174,32,543
174,33,596
174,34,780
174,35,606
174,36,371
174,37,345
174,38,329
174,39,524
174,40,995
174,41,274
174,42,363
174,43,437
174,44,77
174,45,828
174,46,157
174,47,444
174,48,637
174,49,648
174,50,419
174,51,827
174,52,275
174,53,619
174,54,842
174,55,863
174,56,723
174,57,620
174,58,459
174,59,693
174,60,428
174,61,697
174,62,744
174,63,602
174,64,537
174,65,462
174,66,267
174,67,850
174,68,557
174,69,511
174,70,777
174,71,241
174,72,232
174,73,205
174,74,428
174,75,942
174,76,495
174,77,857
174,78,728
174,79,327
174,80,783
174,81,665
174,82,525
174,83,468
174,84,101
174,85,61
174,86,375
174,87,491
174,88,341
174,89,385
174,90,718
174,91,272
174,92,94
174,93,832
174,94,798
174,95,303
174,96,185
174,97,420
174,98,822
174,99,887
174,100,783
174,101,1043
174,102,462
174,103,642
174,104,649
174,105,257
174,106,591
174,107,764
174,108,196
174,109,77
174,110,752
174,111,302
174,112,506
174,113,382
174,114,123
174,115,209
174,116,916
174,117,823
174,118,410
174,119,431
174,120,404
174,121,246
174,122,934
174,123,371
174,124,508
174,125,375
174,126,293
174,127,260
174,128,343
174,129,120
174,130,413
174,131,370
174,132,357
174,133,769
174,134,542
174,135,188
174,136,323
174,137,956
174,138,663
174,139,319
174,140,424
174,141,589
174,142,728
174,143,409
174,144,522
174,145,678
174,146,283
174,147,540
174,148,644
174,149,881
174,150,919
174,151,729
174,152,798
174,153,626
174,154,149
174,155,631
174,156,824
174,157,474
174,158,901
174,159,441
174,160,380
174,161,990
174,162,485
174,163,384
174,164,146
174,165,941
174,166,651
174,167,757
174,168,392
174,169,388
174,170,877
174,171,903
174,172,702
174,173,593
174,174,0
174,175,413
174,176,252
174,177,758
174,178,206
174,179,451
174,180,689
174,181,215
174,182,391
174,183,766
174,184,260
174,185,774
174,186,134
174,187,267
174,188,253
174,189,782
174,190,472
174,191,640
174,192,591
174,193,940
174,194,283
174,195,396
174,196,427
174,197,680
174,198,602
174,199,285
174,200,60
175,1,568
175,2,945
175,3,885
175,4,894
175,5,634
175,6,870
175,7,631
175,8,729
175,9,716
175,10,218
175,11,1074
175,12,249
175,13,768
175,14,542
175,15,66
175,16,371
175,17,936
175,18,637
175,19,425
175,20,427
175,21,460
175,22,150
175,23,542
175,24,834
175,25,794
175,26,706
175,27,1021
175,28,190
175,29,558
175,30,998
175,31,686
175,32,828
175,33,640
175,34,1027
175,35,943
175,36,188
175,37,552
175,38,363
175,39,320
175,40,785
175,41,661
175,42,533
175,43,551
175,44,354
175,45,679
175,46,567
175,47,518
175,48,440
175,49,932
175,50,542
175,51,809
175,52,687
175,53,678
175,54,1048
175,55,752
175,56,533
175,57,683
175,58,695
175,59,914
175,60,93
175,61,973
175,62,646
175,63,286
175,64,855
175,65,477
175,66,464
175,67,1042
175,68,733
175,69,694
175,70,916
175,71,454
175,72,640
175,73,548
175,74,778
175,75,1139
175,76,850
175,77,1032
175,78,932
175,79,655
175,80,1021
175,81,380
175,82,707
175,83,866
175,84,508
175,85,353
175,86,283
175,87,325
175,88,212
175,89,778
175,90,756
175,91,159
175,92,481
175,93,951
175,94,1033
175,95,180
175,96,453
175,97,90
175,98,598
175,99,984
175,100,769
175,101,1205
175,102,747
175,103,826
175,104,711
175,105,670
175,106,438
175,107,558
175,108,607
175,109,344
175,110,582
175,111,407
175,112,565
175,113,777
175,114,380
175,115,217
175,116,988
175,117,800
175,118,146
175,119,758
175,120,795
175,121,340
175,122,1009
175,123,100
175,124,885
175,125,139
175,126,345
175,127,669
175,128,614
175,129,490
175,130,45
175,131,97
175,132,259
175,133,1019
175,134,202
175,135,382
175,136,113
175,137,1068
175,138,497
175,139,644
175,140,797
175,141,276
175,142,629
175,143,484
175,144,879
175,145,961
175,146,232
175,147,861
175,148,564
175,149,974
175,150,842
175,151,598
175,152,557
175,153,950
175,154,425
175,155,648
175,156,771
175,157,760
175,158,979
175,159,457
175,160,101
175,161,761
175,162,739
175,163,573
175,164,356
175,165,725
175,166,582
175,167,620
175,168,770
175,169,114
175,170,840
175,171,700
175,172,421
175,173,783
175,174,413
175,175,0
175,176,664
175,177,788
175,178,618
175,179,726
175,180,682
175,181,315
175,182,803
175,183,517
175,184,423
175,185,846
175,186,545
175,187,677
175,188,608
175,189,534
175,190,852
175,191,943
175,192,449
175,193,1015
175,194,403
175,195,763
175,196,492
175,197,771
175,198,831
175,199,582
175,200,353
176,1,793
176,2,306
176,3,644
176,4,816
176,5,689
176,6,219
176,7,299
176,8,741
176,9,498
176,10,483
176,11,911
176,12,472
176,13,173
176,14,769
176,15,603
176,16,675
176,17,370
176,18,903
176,19,593
176,20,328
176,21,235
176,22,524
176,23,835
176,24,1013
176,25,327
176,26,781
176,27,739
176,28,504
176,29,107
176,30,996
176,31,864
176,32,484
176,33,709
176,34,719
176,35,475
176,36,609
176,37,424
176,38,516
176,39,744
176,40,1184
176,41,156
176,42,462
176,43,547
176,44,318
176,45,1002
176,46,106
176,47,575
176,48,843
176,49,571
176,50,528
176,51,941
176,52,45
176,53,719
176,54,810
176,55,1019
176,56,920
176,57,717
176,58,470
176,59,668
176,60,674
176,61,621
176,62,903
176,63,840
176,64,442
176,65,617
176,66,396
176,67,829
176,68,592
176,69,552
176,70,803
176,71,375
176,72,76
176,73,235
176,74,316
176,75,908
176,76,358
176,77,847
176,78,711
176,79,289
176,80,732
176,81,894
176,82,563
176,83,256
176,84,161
176,85,312
176,86,592
176,87,706
176,88,575
176,89,200
176,90,815
176,91,522
176,92,205
176,93,865
176,94,746
176,95,546
176,96,318
176,97,670
176,98,1024
176,99,928
176,100,900
176,101,1027
176,102,425
176,103,653
176,104,741
176,105,11
176,106,789
176,107,963
176,108,71
176,109,325
176,110,940
176,111,468
176,112,629
176,113,193
176,114,325
176,115,458
176,116,971
176,117,940
176,118,649
176,119,351
176,120,219
176,121,446
176,122,985
176,123,620
176,124,334
176,125,616
176,126,488
176,127,60
176,128,366
176,129,215
176,130,663
176,131,617
176,132,580
176,133,708
176,134,786
176,135,372
176,136,571
176,137,981
176,138,857
176,139,290
176,140,273
176,141,827
176,142,890
176,143,550
176,144,377
176,145,597
176,146,510
176,147,441
176,148,808
176,149,925
176,150,1054
176,151,904
176,152,1007
176,153,508
176,154,310
176,155,752
176,156,955
176,157,432
176,158,953
176,159,602
176,160,629
176,161,1186
176,162,472
176,163,460
176,164,356
176,165,1134
176,166,809
176,167,932
176,168,241
176,169,635
176,170,997
176,171,1093
176,172,927
176,173,609
176,174,252
176,175,664
176,176,0
176,177,854
176,178,52
176,179,427
176,180,813
176,181,430
176,182,146
176,183,979
176,184,415
176,185,844
176,186,127
176,187,55
176,188,221
176,189,994
176,190,299
176,191,544
176,192,785
176,193,990
176,194,450
176,195,264
176,196,567
176,197,751
176,198,584
176,199,311
176,200,312
177,1,240
177,2,911
177,3,374
177,4,184
177,5,179
177,6,903
177,7,561
177,8,114
177,9,388
177,10,647
177,11,361
177,12,880
177,13,782
177,14,259
177,15,749
177,16,419
177,17,782
177,18,252
177,19,377
177,20,586
177,21,681
177,22,708
177,23,302
177,24,187
177,25,638
177,26,86
177,27,455
177,28,664
177,29,820
177,30,211
177,31,146
177,32,497
177,33,164
177,34,487
177,35,655
177,36,601
177,37,433
177,38,467
177,39,499
177,40,509
177,41,711
177,42,402
177,43,321
177,44,703
177,45,335
177,46,774
177,47,317
177,48,438
177,49,522
177,50,340
177,51,104
177,52,830
177,53,139
177,54,419
177,55,274
177,56,408
177,57,139
177,58,407
177,59,384
177,60,877
177,61,521
177,62,241
177,63,630
177,64,576
177,65,324
177,66,492
177,67,389
177,68,290
177,69,316
177,70,230
177,71,518
177,72,778
177,73,624
177,74,635
177,75,466
177,76,669
177,77,356
177,78,357
177,79,579
177,80,463
177,81,576
177,82,309
177,83,824
177,84,820
177,85,736
177,86,510
177,87,475
177,88,586
177,89,763
177,90,40
177,91,693
177,92,706
177,93,218
177,94,466
177,95,636
177,96,578
177,97,703
177,98,474
177,99,219
177,100,83
177,101,472
177,102,489
177,103,295
177,104,113
177,105,848
177,106,393
177,107,435
177,108,792
177,109,716
177,110,370
177,111,465
177,112,254
177,113,770
177,114,639
177,115,691
177,116,204
177,117,109
177,118,916
177,119,578
177,120,763
177,121,541
177,122,225
177,123,691
177,124,747
177,125,893
177,126,502
177,127,803
177,128,490
177,129,679
177,130,830
177,131,852
177,132,537
177,133,488
177,134,673
177,135,575
177,136,821
177,137,303
177,138,380
177,139,574
177,140,702
177,141,626
177,142,247
177,143,355
177,144,683
177,145,532
177,146,900
177,147,584
177,148,254
177,149,206
177,150,240
177,151,304
177,152,503
177,153,625
177,154,610
177,155,142
177,156,159
177,157,492
177,158,199
177,159,347
177,160,688
177,161,543
177,162,431
177,163,395
177,164,624
177,165,495
177,166,232
177,167,311
177,168,708
177,169,674
177,170,160
177,171,454
177,172,567
177,173,306
177,174,758
177,175,788
177,176,854
177,177,0
177,178,812
177,179,472
177,180,112
177,181,582
177,182,888
177,183,513
177,184,499
177,185,90
177,186,767
177,187,813
177,188,634
177,189,513
177,190,743
177,191,570
177,192,377
177,193,231
177,194,483
177,195,676
177,196,338
177,197,121
177,198,382
177,199,543
177,200,747
178,1,745
178,2,338
178,3,620
178,4,782
178,5,645
178,6,256
178,7,265
178,8,700
178,9,465
178,10,433
178,11,885
178,12,435
178,13,185
178,14,720
178,15,556
178,16,624
178,17,383
178,18,854
178,19,543
178,20,277
178,21,183
178,22,477
178,23,785
178,24,968
178,25,318
178,26,738
178,27,721
178,28,455
178,29,70
178,30,960
178,31,818
178,32,464
178,33,664
178,34,703
178,35,473
178,36,558
178,37,381
178,38,465
178,39,692
178,40,1133
178,41,134
178,42,417
178,43,502
178,44,269
178,45,953
178,46,55
178,47,528
178,48,792
178,49,557
178,50,483
178,51,898
178,52,70
178,53,676
178,54,789
178,55,971
178,56,869
178,57,675
178,58,437
178,59,644
178,60,632
178,61,607
178,62,855
178,63,789
178,64,430
178,65,568
178,66,347
178,67,806
178,68,557
178,69,515
178,70,771
178,71,325
178,72,51
178,73,190
178,74,305
178,75,887
178,76,355
178,77,822
178,78,686
178,79,258
178,80,714
178,81,842
178,82,527
178,83,278
178,84,124
178,85,265
178,86,540
178,87,654
178,88,524
178,89,208
178,90,773
178,91,474
178,92,154
178,93,832
178,94,728
178,95,495
178,96,267
178,97,621
178,98,973
178,99,894
178,100,856
178,101,1004
178,102,399
178,103,623
178,104,699
178,105,53
178,106,737
178,107,912
178,108,21
178,109,277
178,110,889
178,111,418
178,112,583
178,113,202
178,114,274
178,115,410
178,116,936
178,117,896
178,118,610
178,119,333
178,120,228
178,121,394
178,122,950
178,123,571
178,124,343
178,125,576
178,126,437
178,127,61
178,128,328
178,129,163
178,130,618
178,131,574
178,132,528
178,133,692
178,134,736
178,135,321
178,136,528
178,137,951
178,138,807
178,139,258
178,140,272
178,141,776
178,142,841
178,143,501
178,144,377
178,145,584
178,146,474
178,147,430
178,148,759
178,149,891
178,150,1008
178,151,854
178,152,956
178,153,503
178,154,259
178,155,707
178,156,910
178,157,407
178,158,918
178,159,552
178,160,580
178,161,1135
178,162,443
178,163,417
178,164,305
178,165,1084
178,166,760
178,167,882
178,168,239
178,169,586
178,170,953
178,171,1042
178,172,876
178,173,577
178,174,206
178,175,618
178,176,52
178,177,812
178,178,0
178,179,399
178,180,768
178,181,378
178,182,186
178,183,927
178,184,365
178,185,806
178,186,76
178,187,65
178,188,185
178,189,943
178,190,306
178,191,534
178,192,734
178,193,955
178,194,400
178,195,257
178,196,519
178,197,712
178,198,558
178,199,271
178,200,266
179,1,510
179,2,439
179,3,222
179,4,396
179,5,349
179,6,432
179,7,142
179,8,361
179,9,85
179,10,511
179,11,486
179,12,671
179,13,316
179,14,496
179,15,663
179,16,504
179,17,322
179,18,608
179,19,392
179,20,317
179,21,355
179,22,584
179,23,576
179,24,653
179,25,166
179,26,419
179,27,337
179,28,539
179,29,435
179,30,580
179,31,533
179,32,102
179,33,368
179,34,329
179,35,241
179,36,570
179,37,181
179,38,388
179,39,608
179,40,909
179,41,271
179,42,214
179,43,258
179,44,441
179,45,715
179,46,381
179,47,307
179,48,650
179,49,208
179,50,249
179,51,572
179,52,392
179,53,360
179,54,396
179,55,699
179,56,692
179,57,355
179,58,69
179,59,248
179,60,786
179,61,253
179,62,603
179,63,749
179,64,144
179,65,375
179,66,263
179,67,410
179,68,184
179,69,158
179,70,378
179,71,274
179,72,353
179,73,249
179,74,163
179,75,496
179,76,205
179,77,424
179,78,288
179,79,141
179,80,332
179,81,757
179,82,164
179,83,351
179,84,461
179,85,468
179,86,493
179,87,564
179,88,533
179,89,294
179,90,438
179,91,572
179,92,363
179,93,441
179,94,347
179,95,548
179,96,292
179,97,677
